=== ACC HANDOFF LOG: campaign_20260302_1820 | Model: Qwen/Qwen2.5-VL-3B-Instruct ===
[HANDOFF] alf_v_3 | Token Index: 13 | Drift: 0.1237 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 24 | Drift: 0.2027 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 25 | Drift: 0.2324 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 26 | Drift: 0.2041 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 27 | Drift: 0.2309 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 28 | Drift: 0.2058 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 29 | Drift: 0.2347 | Teacher: Llama-3.2-11B
[HANDOFF] 167 | Token Index: 0 | Drift: 0.2223 | Teacher: Llama-3.2-11B
[HANDOFF] 167 | Token Index: 1 | Drift: 0.1965 | Teacher: Llama-3.2-11B
[HANDOFF] 167 | Token Index: 2 | Drift: 0.2625 | Teacher: Llama-3.2-11B
[HANDOFF] 167 | Token Index: 3 | Drift: 0.1939 | Teacher: Llama-3.2-11B
[HANDOFF] 167 | Token Index: 4 | Drift: 0.2943 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 0 | Drift: 0.2162 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 1 | Drift: 0.1313 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 2 | Drift: 0.1500 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 3 | Drift: 0.2086 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 4 | Drift: 0.2159 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 5 | Drift: 0.2456 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 6 | Drift: 0.2367 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 7 | Drift: 0.2516 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 9 | Drift: 0.1490 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 10 | Drift: 0.1898 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 11 | Drift: 0.2125 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 12 | Drift: 0.1607 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 13 | Drift: 0.2497 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 14 | Drift: 0.1340 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 15 | Drift: 0.1234 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 16 | Drift: 0.1121 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 17 | Drift: 0.1847 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 18 | Drift: 0.1463 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 19 | Drift: 0.2471 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 20 | Drift: 0.1548 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 21 | Drift: 0.1240 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 22 | Drift: 0.1215 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 23 | Drift: 0.1742 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 24 | Drift: 0.1494 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 25 | Drift: 0.2524 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 26 | Drift: 0.1611 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 27 | Drift: 0.1163 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 28 | Drift: 0.1084 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 29 | Drift: 0.1053 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 0 | Drift: 0.2026 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 1 | Drift: 0.2292 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 0 | Drift: 0.1662 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 1 | Drift: 0.2408 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 2 | Drift: 0.1544 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 3 | Drift: 0.1431 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 4 | Drift: 0.1356 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 5 | Drift: 0.1488 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 6 | Drift: 0.2219 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 7 | Drift: 0.1316 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 8 | Drift: 0.2358 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 9 | Drift: 0.2022 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 10 | Drift: 0.2391 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 11 | Drift: 0.2058 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 12 | Drift: 0.1994 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 13 | Drift: 0.2112 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 0 | Drift: 0.2098 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 1 | Drift: 0.1824 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 2 | Drift: 0.1839 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 3 | Drift: 0.1189 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 4 | Drift: 0.1589 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 5 | Drift: 0.1720 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 6 | Drift: 0.1554 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 7 | Drift: 0.1935 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 8 | Drift: 0.1627 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 9 | Drift: 0.1099 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 10 | Drift: 0.1341 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 11 | Drift: 0.1910 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 12 | Drift: 0.1613 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 13 | Drift: 0.1791 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 14 | Drift: 0.1449 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 15 | Drift: 0.1545 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 16 | Drift: 0.1996 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 17 | Drift: 0.1430 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 18 | Drift: 0.1700 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 19 | Drift: 0.1450 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 20 | Drift: 0.1943 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 21 | Drift: 0.1278 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 22 | Drift: 0.1809 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 23 | Drift: 0.1135 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 24 | Drift: 0.1144 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 25 | Drift: 0.1580 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 26 | Drift: 0.1304 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 27 | Drift: 0.1283 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 28 | Drift: 0.1120 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 29 | Drift: 0.1413 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 0 | Drift: 0.1938 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 1 | Drift: 0.2400 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 0 | Drift: 0.1724 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 1 | Drift: 0.1628 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 2 | Drift: 0.1360 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 3 | Drift: 0.1110 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 4 | Drift: 0.2273 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 0 | Drift: 0.2196 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 1 | Drift: 0.1483 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 2 | Drift: 0.1550 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 3 | Drift: 0.2170 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 4 | Drift: 0.2237 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 5 | Drift: 0.2544 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 6 | Drift: 0.2343 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 7 | Drift: 0.2594 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 8 | Drift: 0.1103 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 9 | Drift: 0.1490 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 10 | Drift: 0.1898 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 11 | Drift: 0.2125 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 12 | Drift: 0.1607 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 13 | Drift: 0.2497 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 14 | Drift: 0.1340 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 15 | Drift: 0.1234 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 16 | Drift: 0.1121 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 17 | Drift: 0.1847 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 18 | Drift: 0.1463 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 19 | Drift: 0.2471 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 20 | Drift: 0.1548 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 21 | Drift: 0.1240 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 22 | Drift: 0.1215 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 23 | Drift: 0.1742 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 24 | Drift: 0.1494 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 25 | Drift: 0.2524 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 26 | Drift: 0.1611 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 27 | Drift: 0.1163 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 28 | Drift: 0.1084 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 29 | Drift: 0.1053 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 0 | Drift: 0.2505 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 1 | Drift: 0.1924 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 2 | Drift: 0.1389 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 3 | Drift: 0.1955 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 4 | Drift: 0.1784 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 5 | Drift: 0.1386 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 6 | Drift: 0.1717 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 7 | Drift: 0.1958 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 8 | Drift: 0.1440 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 9 | Drift: 0.1678 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 10 | Drift: 0.1540 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 11 | Drift: 0.1852 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 12 | Drift: 0.1687 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 13 | Drift: 0.2466 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 14 | Drift: 0.2701 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 15 | Drift: 0.2836 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 16 | Drift: 0.1658 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 17 | Drift: 0.1652 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 18 | Drift: 0.1542 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 19 | Drift: 0.1711 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 20 | Drift: 0.2760 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 21 | Drift: 0.2805 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 22 | Drift: 0.1615 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 23 | Drift: 0.1667 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 24 | Drift: 0.1830 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 25 | Drift: 0.2598 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 26 | Drift: 0.2699 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 27 | Drift: 0.1657 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 28 | Drift: 0.1705 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 29 | Drift: 0.1875 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 0 | Drift: 0.1758 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 1 | Drift: 0.2579 | Teacher: Llama-3.2-11B
[HANDOFF] 876 | Token Index: 0 | Drift: 0.2338 | Teacher: Llama-3.2-11B
[HANDOFF] 876 | Token Index: 1 | Drift: 0.1711 | Teacher: Llama-3.2-11B
[HANDOFF] 876 | Token Index: 2 | Drift: 0.2148 | Teacher: Llama-3.2-11B
[HANDOFF] 876 | Token Index: 3 | Drift: 0.1312 | Teacher: Llama-3.2-11B
[HANDOFF] 876 | Token Index: 4 | Drift: 0.2330 | Teacher: Llama-3.2-11B
[HANDOFF] 2947 | Token Index: 0 | Drift: 0.2004 | Teacher: Llama-3.2-11B
[HANDOFF] 2947 | Token Index: 1 | Drift: 0.2161 | Teacher: Llama-3.2-11B
[HANDOFF] 2957 | Token Index: 0 | Drift: 0.1982 | Teacher: Llama-3.2-11B
[HANDOFF] 2957 | Token Index: 1 | Drift: 0.2411 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 0 | Drift: 0.2289 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 1 | Drift: 0.1518 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 2 | Drift: 0.1653 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 3 | Drift: 0.1620 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 4 | Drift: 0.1509 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 5 | Drift: 0.1571 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 6 | Drift: 0.2327 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 7 | Drift: 0.2608 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 8 | Drift: 0.2778 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 9 | Drift: 0.1387 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 10 | Drift: 0.1623 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 11 | Drift: 0.2412 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 12 | Drift: 0.2892 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 13 | Drift: 0.2842 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 14 | Drift: 0.1681 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 15 | Drift: 0.2049 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 16 | Drift: 0.1811 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 17 | Drift: 0.2482 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 18 | Drift: 0.2862 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 19 | Drift: 0.2807 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 20 | Drift: 0.1848 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 21 | Drift: 0.2475 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 22 | Drift: 0.1928 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 23 | Drift: 0.2629 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 24 | Drift: 0.2771 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 25 | Drift: 0.2851 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 26 | Drift: 0.1916 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 27 | Drift: 0.2683 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 28 | Drift: 0.2773 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 29 | Drift: 0.2854 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 0 | Drift: 0.1600 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 1 | Drift: 0.1559 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 4 | Drift: 0.1373 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 5 | Drift: 0.1601 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 6 | Drift: 0.1597 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 7 | Drift: 0.1552 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 8 | Drift: 0.2129 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 9 | Drift: 0.2012 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 10 | Drift: 0.1796 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 11 | Drift: 0.2225 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 12 | Drift: 0.2179 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 13 | Drift: 0.1931 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 14 | Drift: 0.1846 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 15 | Drift: 0.2229 | Teacher: Llama-3.2-11B
[HANDOFF] 469 | Token Index: 0 | Drift: 0.2026 | Teacher: Llama-3.2-11B
[HANDOFF] 469 | Token Index: 1 | Drift: 0.2197 | Teacher: Llama-3.2-11B
[HANDOFF] 7 | Token Index: 0 | Drift: 0.1466 | Teacher: Llama-3.2-11B
[HANDOFF] 7 | Token Index: 1 | Drift: 0.2490 | Teacher: Llama-3.2-11B
[HANDOFF] 292 | Token Index: 0 | Drift: 0.1795 | Teacher: Llama-3.2-11B
[HANDOFF] 292 | Token Index: 1 | Drift: 0.2869 | Teacher: Llama-3.2-11B
[HANDOFF] 850 | Token Index: 0 | Drift: 0.2038 | Teacher: Llama-3.2-11B
[HANDOFF] 850 | Token Index: 1 | Drift: 0.2686 | Teacher: Llama-3.2-11B
[HANDOFF] 908 | Token Index: 0 | Drift: 0.1598 | Teacher: Llama-3.2-11B
[HANDOFF] 908 | Token Index: 1 | Drift: 0.1553 | Teacher: Llama-3.2-11B
[HANDOFF] 908 | Token Index: 3 | Drift: 0.1621 | Teacher: Llama-3.2-11B
[HANDOFF] 908 | Token Index: 4 | Drift: 0.1268 | Teacher: Llama-3.2-11B
[HANDOFF] 908 | Token Index: 5 | Drift: 0.2356 | Teacher: Llama-3.2-11B
[HANDOFF] 908 | Token Index: 6 | Drift: 0.2572 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 0 | Drift: 0.2594 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 1 | Drift: 0.2634 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 2 | Drift: 0.1965 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 3 | Drift: 0.3280 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 4 | Drift: 0.2580 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 5 | Drift: 0.2993 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 6 | Drift: 0.1802 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 7 | Drift: 0.2766 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 8 | Drift: 0.2596 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 9 | Drift: 0.1207 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 10 | Drift: 0.2279 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 11 | Drift: 0.2903 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 12 | Drift: 0.2418 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 13 | Drift: 0.2814 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 14 | Drift: 0.2337 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 15 | Drift: 0.3150 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 16 | Drift: 0.2366 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 17 | Drift: 0.2697 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 18 | Drift: 0.2372 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 19 | Drift: 0.3070 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 20 | Drift: 0.2310 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 21 | Drift: 0.2500 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 22 | Drift: 0.2173 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 23 | Drift: 0.2424 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 24 | Drift: 0.2091 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 25 | Drift: 0.2391 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 26 | Drift: 0.2107 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 27 | Drift: 0.2377 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 28 | Drift: 0.2127 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 29 | Drift: 0.2416 | Teacher: Llama-3.2-11B
[HANDOFF] 2940 | Token Index: 0 | Drift: 0.1853 | Teacher: Llama-3.2-11B
[HANDOFF] 2940 | Token Index: 1 | Drift: 0.2680 | Teacher: Llama-3.2-11B
[HANDOFF] 2940 | Token Index: 2 | Drift: 0.1128 | Teacher: Llama-3.2-11B
[HANDOFF] 2940 | Token Index: 3 | Drift: 0.1741 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 0 | Drift: 0.1596 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 1 | Drift: 0.1100 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 3 | Drift: 0.1068 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 4 | Drift: 0.1127 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 5 | Drift: 0.1861 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 6 | Drift: 0.1459 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 7 | Drift: 0.1255 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 8 | Drift: 0.1514 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 9 | Drift: 0.1077 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 11 | Drift: 0.1797 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 12 | Drift: 0.1161 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 13 | Drift: 0.1515 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 14 | Drift: 0.1058 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 15 | Drift: 0.1601 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 16 | Drift: 0.1099 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 17 | Drift: 0.1258 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 18 | Drift: 0.1594 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 19 | Drift: 0.1133 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 20 | Drift: 0.1484 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 22 | Drift: 0.1304 | Teacher: Llama-3.2-11B
