=== ACC HANDOFF LOG: campaign_20260302_2219 | Model: llava-hf/llava-v1.6-vicuna-7b-hf ===
[HANDOFF] alf_v_125 | Token Index: 16 | Drift: 0.0801 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 4 | Drift: 0.1004 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 6 | Drift: 0.0905 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 8 | Drift: 0.0874 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 9 | Drift: 0.0804 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 16 | Drift: 0.1008 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 20 | Drift: 0.0853 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 21 | Drift: 0.0779 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 22 | Drift: 0.1153 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 24 | Drift: 0.1005 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 25 | Drift: 0.1048 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 28 | Drift: 0.0922 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_69 | Token Index: 29 | Drift: 0.0865 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 3 | Drift: 0.0925 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 5 | Drift: 0.0853 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 8 | Drift: 0.0796 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 12 | Drift: 0.1039 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 13 | Drift: 0.0822 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 14 | Drift: 0.0996 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 18 | Drift: 0.1006 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 20 | Drift: 0.0939 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 21 | Drift: 0.1246 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 26 | Drift: 0.0951 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 27 | Drift: 0.1327 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 28 | Drift: 0.1455 | Teacher: Llama-3.2-11B
[HANDOFF] 274 | Token Index: 29 | Drift: 0.1399 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 1 | Drift: 0.1074 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 3 | Drift: 0.0816 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 4 | Drift: 0.0866 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 7 | Drift: 0.0766 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 8 | Drift: 0.0892 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 9 | Drift: 0.0794 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 16 | Drift: 0.0852 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 22 | Drift: 0.1038 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 24 | Drift: 0.0910 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 25 | Drift: 0.0869 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 28 | Drift: 0.0760 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_57 | Token Index: 29 | Drift: 0.0751 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 1 | Drift: 0.1222 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 3 | Drift: 0.0822 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 4 | Drift: 0.1026 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 6 | Drift: 0.0894 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 7 | Drift: 0.0803 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 8 | Drift: 0.0905 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 9 | Drift: 0.0963 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 16 | Drift: 0.0944 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 20 | Drift: 0.0784 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 22 | Drift: 0.1153 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 24 | Drift: 0.1014 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 25 | Drift: 0.0976 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 26 | Drift: 0.0806 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 28 | Drift: 0.0845 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_135 | Token Index: 29 | Drift: 0.0830 | Teacher: Llama-3.2-11B
[HANDOFF] 204 | Token Index: 12 | Drift: 0.1360 | Teacher: Llama-3.2-11B
[HANDOFF] 204 | Token Index: 13 | Drift: 0.0840 | Teacher: Llama-3.2-11B
[HANDOFF] 204 | Token Index: 18 | Drift: 0.0772 | Teacher: Llama-3.2-11B
[HANDOFF] 204 | Token Index: 19 | Drift: 0.0812 | Teacher: Llama-3.2-11B
[HANDOFF] 204 | Token Index: 22 | Drift: 0.0908 | Teacher: Llama-3.2-11B
[HANDOFF] 204 | Token Index: 23 | Drift: 0.0788 | Teacher: Llama-3.2-11B
[HANDOFF] 204 | Token Index: 26 | Drift: 0.0825 | Teacher: Llama-3.2-11B
[HANDOFF] 204 | Token Index: 27 | Drift: 0.1174 | Teacher: Llama-3.2-11B
[HANDOFF] 204 | Token Index: 28 | Drift: 0.1036 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 2 | Drift: 0.0815 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 3 | Drift: 0.0806 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 9 | Drift: 0.0850 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 14 | Drift: 0.0762 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 15 | Drift: 0.1045 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 16 | Drift: 0.0929 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 20 | Drift: 0.0768 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 23 | Drift: 0.1080 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 24 | Drift: 0.0960 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 26 | Drift: 0.1060 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 27 | Drift: 0.0783 | Teacher: Llama-3.2-11B
[HANDOFF] 722 | Token Index: 28 | Drift: 0.0998 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 2 | Drift: 0.0899 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 4 | Drift: 0.1277 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 5 | Drift: 0.1444 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 7 | Drift: 0.0766 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 8 | Drift: 0.1712 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 9 | Drift: 0.1288 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 10 | Drift: 0.0888 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 14 | Drift: 0.1040 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 15 | Drift: 0.1017 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 18 | Drift: 0.0930 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 19 | Drift: 0.1020 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 20 | Drift: 0.0849 | Teacher: Llama-3.2-11B
[HANDOFF] 2804 | Token Index: 22 | Drift: 0.0766 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_156 | Token Index: 18 | Drift: 0.0952 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_33 | Token Index: 11 | Drift: 0.0906 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_33 | Token Index: 13 | Drift: 0.0795 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_33 | Token Index: 15 | Drift: 0.0993 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_33 | Token Index: 18 | Drift: 0.0907 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_33 | Token Index: 28 | Drift: 0.0848 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_33 | Token Index: 29 | Drift: 0.0790 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 6 | Drift: 0.0860 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 9 | Drift: 0.1026 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 13 | Drift: 0.0829 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 18 | Drift: 0.1047 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 22 | Drift: 0.0767 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_42 | Token Index: 27 | Drift: 0.0769 | Teacher: Llama-3.2-11B
[HANDOFF] 167 | Token Index: 12 | Drift: 0.0944 | Teacher: Llama-3.2-11B
[HANDOFF] 167 | Token Index: 27 | Drift: 0.0829 | Teacher: Llama-3.2-11B
[HANDOFF] 167 | Token Index: 29 | Drift: 0.1014 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_151 | Token Index: 8 | Drift: 0.0925 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 4 | Drift: 0.0899 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 5 | Drift: 0.1377 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 8 | Drift: 0.1138 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 9 | Drift: 0.1348 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 10 | Drift: 0.1257 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 11 | Drift: 0.0798 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 12 | Drift: 0.1388 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 14 | Drift: 0.1309 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 15 | Drift: 0.1744 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 16 | Drift: 0.1612 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 17 | Drift: 0.1229 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 18 | Drift: 0.0964 | Teacher: Llama-3.2-11B
[HANDOFF] 1455 | Token Index: 20 | Drift: 0.0787 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 1 | Drift: 0.0805 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 7 | Drift: 0.1166 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 8 | Drift: 0.0762 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 9 | Drift: 0.1082 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 10 | Drift: 0.1294 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 14 | Drift: 0.0762 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 15 | Drift: 0.0816 | Teacher: Llama-3.2-11B
[HANDOFF] 439 | Token Index: 22 | Drift: 0.0802 | Teacher: Llama-3.2-11B
[HANDOFF] 275 | Token Index: 23 | Drift: 0.1016 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 4 | Drift: 0.0789 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 5 | Drift: 0.1041 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 9 | Drift: 0.1263 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 15 | Drift: 0.0870 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 16 | Drift: 0.1392 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 17 | Drift: 0.1434 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 18 | Drift: 0.1678 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 19 | Drift: 0.1372 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 20 | Drift: 0.1264 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 21 | Drift: 0.1031 | Teacher: Llama-3.2-11B
[HANDOFF] 2621 | Token Index: 22 | Drift: 0.0855 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 9 | Drift: 0.0791 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 16 | Drift: 0.0810 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 17 | Drift: 0.0913 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 20 | Drift: 0.0860 | Teacher: Llama-3.2-11B
[HANDOFF] 1635 | Token Index: 26 | Drift: 0.0798 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 1 | Drift: 0.0831 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 4 | Drift: 0.0850 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 8 | Drift: 0.0777 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 22 | Drift: 0.0986 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 24 | Drift: 0.0781 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 25 | Drift: 0.1001 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_159 | Token Index: 29 | Drift: 0.0808 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_24 | Token Index: 19 | Drift: 0.1104 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 5 | Drift: 0.1290 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 8 | Drift: 0.0894 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 9 | Drift: 0.1164 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 10 | Drift: 0.0986 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 11 | Drift: 0.0826 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 17 | Drift: 0.1100 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 18 | Drift: 0.1043 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 22 | Drift: 0.0871 | Teacher: Llama-3.2-11B
[HANDOFF] 1092 | Token Index: 24 | Drift: 0.1186 | Teacher: Llama-3.2-11B
[HANDOFF] 876 | Token Index: 22 | Drift: 0.1083 | Teacher: Llama-3.2-11B
[HANDOFF] 2947 | Token Index: 5 | Drift: 0.0956 | Teacher: Llama-3.2-11B
[HANDOFF] 2947 | Token Index: 7 | Drift: 0.0977 | Teacher: Llama-3.2-11B
[HANDOFF] 2947 | Token Index: 14 | Drift: 0.0980 | Teacher: Llama-3.2-11B
[HANDOFF] 2947 | Token Index: 16 | Drift: 0.0911 | Teacher: Llama-3.2-11B
[HANDOFF] 2947 | Token Index: 24 | Drift: 0.0769 | Teacher: Llama-3.2-11B
[HANDOFF] 2947 | Token Index: 25 | Drift: 0.0919 | Teacher: Llama-3.2-11B
[HANDOFF] 2957 | Token Index: 3 | Drift: 0.0756 | Teacher: Llama-3.2-11B
[HANDOFF] 2957 | Token Index: 14 | Drift: 0.0941 | Teacher: Llama-3.2-11B
[HANDOFF] 2957 | Token Index: 15 | Drift: 0.0896 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 11 | Drift: 0.0924 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_65 | Token Index: 15 | Drift: 0.0886 | Teacher: Llama-3.2-11B
[HANDOFF] 113 | Token Index: 3 | Drift: 0.0855 | Teacher: Llama-3.2-11B
[HANDOFF] 469 | Token Index: 16 | Drift: 0.1021 | Teacher: Llama-3.2-11B
[HANDOFF] 469 | Token Index: 17 | Drift: 0.0949 | Teacher: Llama-3.2-11B
[HANDOFF] 469 | Token Index: 18 | Drift: 0.0912 | Teacher: Llama-3.2-11B
[HANDOFF] 469 | Token Index: 20 | Drift: 0.0767 | Teacher: Llama-3.2-11B
[HANDOFF] 469 | Token Index: 26 | Drift: 0.0796 | Teacher: Llama-3.2-11B
[HANDOFF] 292 | Token Index: 5 | Drift: 0.1021 | Teacher: Llama-3.2-11B
[HANDOFF] 292 | Token Index: 6 | Drift: 0.0870 | Teacher: Llama-3.2-11B
[HANDOFF] 292 | Token Index: 7 | Drift: 0.0861 | Teacher: Llama-3.2-11B
[HANDOFF] 292 | Token Index: 12 | Drift: 0.1075 | Teacher: Llama-3.2-11B
[HANDOFF] 292 | Token Index: 14 | Drift: 0.0980 | Teacher: Llama-3.2-11B
[HANDOFF] 850 | Token Index: 8 | Drift: 0.1064 | Teacher: Llama-3.2-11B
[HANDOFF] 850 | Token Index: 16 | Drift: 0.0915 | Teacher: Llama-3.2-11B
[HANDOFF] 908 | Token Index: 22 | Drift: 0.0854 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 9 | Drift: 0.0804 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_96 | Token Index: 18 | Drift: 0.1012 | Teacher: Llama-3.2-11B
[HANDOFF] 2940 | Token Index: 10 | Drift: 0.0814 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 3 | Drift: 0.0783 | Teacher: Llama-3.2-11B
[HANDOFF] 907 | Token Index: 11 | Drift: 0.0785 | Teacher: Llama-3.2-11B
[HANDOFF] 2394 | Token Index: 5 | Drift: 0.0947 | Teacher: Llama-3.2-11B
[HANDOFF] 2394 | Token Index: 6 | Drift: 0.1051 | Teacher: Llama-3.2-11B
[HANDOFF] 2394 | Token Index: 7 | Drift: 0.1043 | Teacher: Llama-3.2-11B
[HANDOFF] 2394 | Token Index: 9 | Drift: 0.0881 | Teacher: Llama-3.2-11B
[HANDOFF] 2394 | Token Index: 12 | Drift: 0.1231 | Teacher: Llama-3.2-11B
[HANDOFF] 2394 | Token Index: 13 | Drift: 0.1227 | Teacher: Llama-3.2-11B
[HANDOFF] 2394 | Token Index: 16 | Drift: 0.0798 | Teacher: Llama-3.2-11B
[HANDOFF] 2394 | Token Index: 21 | Drift: 0.1053 | Teacher: Llama-3.2-11B
[HANDOFF] 2394 | Token Index: 23 | Drift: 0.1228 | Teacher: Llama-3.2-11B
[HANDOFF] 948 | Token Index: 4 | Drift: 0.0999 | Teacher: Llama-3.2-11B
[HANDOFF] 948 | Token Index: 7 | Drift: 0.1053 | Teacher: Llama-3.2-11B
[HANDOFF] 948 | Token Index: 15 | Drift: 0.0796 | Teacher: Llama-3.2-11B
[HANDOFF] 774 | Token Index: 6 | Drift: 0.0763 | Teacher: Llama-3.2-11B
[HANDOFF] 763 | Token Index: 0 | Drift: 0.0801 | Teacher: Llama-3.2-11B
[HANDOFF] 763 | Token Index: 7 | Drift: 0.1425 | Teacher: Llama-3.2-11B
[HANDOFF] 763 | Token Index: 12 | Drift: 0.1417 | Teacher: Llama-3.2-11B
[HANDOFF] 763 | Token Index: 13 | Drift: 0.1090 | Teacher: Llama-3.2-11B
[HANDOFF] 763 | Token Index: 15 | Drift: 0.0838 | Teacher: Llama-3.2-11B
[HANDOFF] 763 | Token Index: 19 | Drift: 0.0790 | Teacher: Llama-3.2-11B
[HANDOFF] 763 | Token Index: 20 | Drift: 0.0918 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_50 | Token Index: 19 | Drift: 0.1156 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_50 | Token Index: 22 | Drift: 0.0973 | Teacher: Llama-3.2-11B
[HANDOFF] 1083 | Token Index: 3 | Drift: 0.0892 | Teacher: Llama-3.2-11B
[HANDOFF] 147 | Token Index: 4 | Drift: 0.0827 | Teacher: Llama-3.2-11B
[HANDOFF] 31 | Token Index: 6 | Drift: 0.0911 | Teacher: Llama-3.2-11B
[HANDOFF] 31 | Token Index: 24 | Drift: 0.0809 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 2 | Drift: 0.0885 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 12 | Drift: 0.0860 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 18 | Drift: 0.0948 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 20 | Drift: 0.0859 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 22 | Drift: 0.0874 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 23 | Drift: 0.1068 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 24 | Drift: 0.1001 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 25 | Drift: 0.0962 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 26 | Drift: 0.1230 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 27 | Drift: 0.1319 | Teacher: Llama-3.2-11B
[HANDOFF] 409 | Token Index: 29 | Drift: 0.0868 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_68 | Token Index: 18 | Drift: 0.0952 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_48 | Token Index: 9 | Drift: 0.0898 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_48 | Token Index: 18 | Drift: 0.1010 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 2 | Drift: 0.0875 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 4 | Drift: 0.0964 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 5 | Drift: 0.1664 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 6 | Drift: 0.1368 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 7 | Drift: 0.1690 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 8 | Drift: 0.1282 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 9 | Drift: 0.1403 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 12 | Drift: 0.1377 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 13 | Drift: 0.1548 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 14 | Drift: 0.1541 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 15 | Drift: 0.1799 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 17 | Drift: 0.0960 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 18 | Drift: 0.1540 | Teacher: Llama-3.2-11B
[HANDOFF] 2792 | Token Index: 19 | Drift: 0.1477 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 5 | Drift: 0.1374 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 6 | Drift: 0.0901 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 7 | Drift: 0.1090 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 8 | Drift: 0.0988 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 11 | Drift: 0.1396 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 13 | Drift: 0.1378 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 14 | Drift: 0.1855 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 15 | Drift: 0.1283 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 16 | Drift: 0.1163 | Teacher: Llama-3.2-11B
[HANDOFF] 902 | Token Index: 17 | Drift: 0.1273 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 4 | Drift: 0.1046 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 5 | Drift: 0.1560 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 7 | Drift: 0.1078 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 8 | Drift: 0.0877 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 9 | Drift: 0.1260 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 10 | Drift: 0.1300 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 11 | Drift: 0.1021 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 12 | Drift: 0.0940 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 17 | Drift: 0.0813 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 18 | Drift: 0.1111 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 19 | Drift: 0.1408 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 20 | Drift: 0.1025 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 21 | Drift: 0.0958 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 22 | Drift: 0.1282 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 23 | Drift: 0.1543 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 24 | Drift: 0.1047 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 25 | Drift: 0.0785 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 26 | Drift: 0.1021 | Teacher: Llama-3.2-11B
[HANDOFF] 2044 | Token Index: 27 | Drift: 0.1012 | Teacher: Llama-3.2-11B
[HANDOFF] 2570 | Token Index: 5 | Drift: 0.1047 | Teacher: Llama-3.2-11B
[HANDOFF] 2570 | Token Index: 8 | Drift: 0.1020 | Teacher: Llama-3.2-11B
[HANDOFF] 2570 | Token Index: 9 | Drift: 0.0997 | Teacher: Llama-3.2-11B
[HANDOFF] 2570 | Token Index: 12 | Drift: 0.0841 | Teacher: Llama-3.2-11B
[HANDOFF] 2570 | Token Index: 15 | Drift: 0.1416 | Teacher: Llama-3.2-11B
[HANDOFF] 2570 | Token Index: 20 | Drift: 0.1199 | Teacher: Llama-3.2-11B
[HANDOFF] 2570 | Token Index: 22 | Drift: 0.0909 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_121 | Token Index: 1 | Drift: 0.0794 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_121 | Token Index: 16 | Drift: 0.0885 | Teacher: Llama-3.2-11B
